"Bug ID","Product","Component","Changed","Opened","Version"
555082,"Firefox","Tabbed Browser","2011-02-13 10:45:17","2010-03-25 15:22:35","3.6 Branch"
555777,"Firefox","Extension Compatibility","2011-02-12 22:03:40","2010-03-29 11:41:12","3.6 Branch"
556580,"Firefox","Installer","2015-03-09 20:53:55","2010-04-01 12:30:12","3.6 Branch"
556751,"Firefox","Tabbed Browser","2011-03-06 08:22:04","2010-04-02 06:36:34","3.6 Branch"
556820,"Firefox","General","2011-04-13 10:41:10","2010-04-02 11:06:33","3.6 Branch"
556845,"Firefox","Extension Compatibility","2011-02-12 22:10:47","2010-04-02 12:27:17","3.6 Branch"
556989,"Firefox","Keyboard Navigation","2011-02-12 22:04:11","2010-04-03 03:57:07","3.6 Branch"
557023,"Firefox","General","2011-05-14 18:51:19","2010-04-03 11:10:03","3.6 Branch"
557395,"Firefox","Bookmarks & History","2013-02-18 13:20:59","2010-04-05 17:19:12","3.6 Branch"
557415,"Firefox","Security","2011-02-12 22:03:42","2010-04-05 19:53:02","3.6 Branch"
557458,"Firefox","Toolbars and Customization","2010-04-06 14:12:43","2010-04-06 00:23:10","3.6 Branch"
558010,"Firefox","General","2010-06-10 11:17:58","2010-04-08 02:22:36","3.6 Branch"
558282,"Firefox","Disability Access","2011-02-12 22:11:50","2010-04-09 02:36:21","3.6 Branch"
558603,"Firefox","General","2014-02-13 07:17:42","2010-04-10 17:59:17","3.6 Branch"
558674,"Firefox","Extension Compatibility","2010-04-11 18:03:28","2010-04-11 11:08:18","3.6 Branch"
559029,"Firefox","General","2011-05-10 20:40:36","2010-04-13 05:41:05","3.6 Branch"
559564,"Firefox","General","2012-04-23 23:00:23","2010-04-15 07:50:32","3.6 Branch"
560481,"Firefox","General","2011-05-12 19:49:25","2010-04-20 03:53:19","3.6 Branch"
560501,"Firefox","General","2013-12-20 01:17:46","2010-04-20 05:07:35","3.6 Branch"
560654,"Firefox","General","2010-04-20 13:44:50","2010-04-20 13:44:50","3.6 Branch"
560849,"Firefox","Installer","2010-07-05 07:39:50","2010-04-21 08:05:06","3.6 Branch"
561420,"Firefox","Tabbed Browser","2010-04-27 02:12:19","2010-04-23 11:51:35","3.6 Branch"
561639,"Firefox","Installer","2010-04-25 15:52:05","2010-04-25 07:05:40","3.6 Branch"
561978,"Firefox","Build Config","2014-03-24 18:52:00","2010-04-27 00:49:08","3.6 Branch"
563227,"Firefox","General","2014-01-29 14:06:06","2010-05-02 02:21:38","3.6 Branch"
