"Bug ID","Product","Component","Version","Opened"
14127,"JDT","UI",1.0,"2002-04-18 12:31:17"
324189,"JDT","Core",1.0,"2010-09-01 09:11:29"
21566,"JDT","UI",1.0,"2002-07-12 16:33:25"
6044,"JDT","UI",1.0,"2001-11-18 05:46:27"
456158,"JDT","APT",1.0,"2014-12-25 02:45:45"
473715,"JDT","Core",1.0,"2015-07-28 02:49:18"
9755,"JDT","UI",1.0,"2002-02-13 15:06:59"
21765,"JDT","Debug",1.0,"2002-07-22 11:33:50"
6677,"JDT","Core",1.0,"2001-12-07 11:44:59"
9914,"JDT","UI",1.0,"2002-02-15 10:54:28"
5711,"JDT","UI",1.0,"2001-11-09 09:44:47"
12939,"JDT","UI",1.0,"2002-04-06 03:19:40"
8584,"JDT","Core",1.0,"2002-01-28 08:43:33"
5449,"JDT","UI",1.0,"2001-11-01 19:10:16"
24956,"JDT","Core",1.0,"2002-10-17 09:10:09"
5878,"JDT","UI",1.0,"2001-11-14 02:49:39"
58115,"JDT","UI",1.0,"2004-04-11 21:49:21"
38424,"JDT","Core",1.0,"2003-06-04 14:31:13"
5263,"JDT","Core",1.0,"2001-10-25 16:52:52"
127175,"JDT","UI",1.0,"2006-02-09 16:58:43"
8719,"JDT","Core",1.0,"2002-01-29 19:31:30"
14843,"JDT","UI",1.0,"2002-04-29 10:42:11"
5656,"JDT","UI",1.0,"2001-11-08 05:26:56"
6964,"JDT","UI",1.0,"2001-12-14 15:23:50"
21537,"JDT","UI",1.0,"2002-07-12 12:00:42"
14066,"JDT","UI",1.0,"2002-04-17 21:04:38"
23298,"JDT","Core",1.0,"2002-09-08 02:15:30"
12853,"JDT","Text",1.0,"2002-04-05 02:49:06"
7735,"JDT","Debug",1.0,"2002-01-16 10:36:23"
7991,"JDT","UI",1.0,"2002-01-22 09:07:10"
21784,"JDT","UI",1.0,"2002-07-22 18:04:29"
8803,"JDT","Debug",1.0,"2002-01-30 21:35:49"
7833,"JDT","Debug",1.0,"2002-01-17 09:53:05"
9786,"JDT","UI",1.0,"2002-02-13 16:28:23"
15743,"JDT","UI",1.0,"2002-05-10 11:09:12"
329157,"JDT","UI",1.0,"2010-10-31 06:33:43"
6144,"JDT","Core",1.0,"2001-11-20 22:52:00"
8627,"JDT","Debug",1.0,"2002-01-28 15:01:58"
7887,"JDT","UI",1.0,"2002-01-18 10:57:19"
8720,"JDT","Core",1.0,"2002-01-29 19:43:52"
7741,"JDT","UI",1.0,"2002-01-16 10:44:22"
7163,"JDT","UI",1.0,"2001-12-21 13:34:53"
6174,"JDT","UI",1.0,"2001-11-21 12:17:55"
12399,"JDT","UI",1.0,"2002-03-27 17:16:17"
52736,"JDT","Core",1.0,"2004-02-21 11:18:05"
50411,"JDT","Text",1.0,"2004-01-22 12:48:07"
7698,"JDT","Debug",1.0,"2002-01-16 09:46:57"
10169,"JDT","UI",1.0,"2002-02-25 10:59:28"
6037,"JDT","Core",1.0,"2001-11-17 05:05:39"
10171,"JDT","UI",1.0,"2002-02-25 11:02:07"
6560,"JDT","UI",1.0,"2001-12-04 12:37:21"
349672,"JDT","Text",1.0,"2011-06-17 06:55:08"
5432,"JDT","Core",1.0,"2001-11-01 15:13:37"
6716,"JDT","UI",1.0,"2001-12-09 18:37:59"
11278,"JDT","UI",1.0,"2002-03-13 12:24:04"
16858,"JDT","UI",1.0,"2002-05-22 11:31:31"
