Bug ID,Product,Component,Version,Opened
24307,JDT,Core,2.0.1,02-10-02 6:44
23940,JDT,UI,2.0.1,20-09-02 17:08
23587,JDT,UI,2.0.1,14-09-02 18:23
23277,JDT,UI,2.0.1,06-09-02 12:16
23302,JDT,Debug,2.0.1,08-09-02 2:55
23332,JDT,UI,2.0.1,09-09-02 11:59
23535,JDT,UI,2.0.1,13-09-02 7:03
25304,JDT,Core,2.0.1,24-10-02 9:11
24315,JDT,UI,2.0.1,02-10-02 9:50
25884,JDT,Text,2.0.1,08-11-02 7:46
25280,JDT,Core,2.0.1,23-10-02 16:44
24127,JDT,Core,2.0.1,26-09-02 8:11
24491,JDT,Text,2.0.1,08-10-02 6:07
24199,JDT,UI,2.0.1,27-09-02 15:17
31428,JDT,UI,2.0.1,09-02-03 16:19
24033,JDT,Core,2.0.1,24-09-02 10:28
25293,JDT,Text,2.0.1,24-10-02 2:22
23416,JDT,Debug,2.0.1,11-09-02 10:35
23276,JDT,Doc,2.0.1,06-09-02 11:47
23613,JDT,UI,2.0.1,16-09-02 12:09
23301,JDT,Debug,2.0.1,08-09-02 2:34
23666,JDT,UI,2.0.1,17-09-02 14:42
25883,JDT,Text,2.0.1,08-11-02 7:34
24379,JDT,UI,2.0.1,04-10-02 5:19
24490,JDT,Text,2.0.1,08-10-02 6:02
25326,JDT,UI,2.0.1,24-10-02 10:58
23293,JDT,Core,2.0.1,07-09-02 1:00
25210,JDT,UI,2.0.1,22-10-02 14:47
25573,JDT,UI,2.0.1,31-10-02 5:59
23684,JDT,UI,2.0.1,18-09-02 4:18
23926,JDT,Debug,2.0.1,20-09-02 14:03
24681,JDT,UI,2.0.1,10-10-02 22:28
30134,JDT,Core,2.0.1,24-01-03 2:25
24690,JDT,UI,2.0.1,11-10-02 4:46
23300,JDT,Core,2.0.1,08-09-02 2:18
26854,JDT,UI,2.0.1,21-11-02 9:42
25475,JDT,UI,2.0.1,28-10-02 17:59
25300,JDT,UI,2.0.1,24-10-02 5:16
25199,JDT,UI,2.0.1,22-10-02 11:43
25555,JDT,UI,2.0.1,30-10-02 15:53
24421,JDT,UI,2.0.1,04-10-02 17:19
24345,JDT,Text,2.0.1,03-10-02 3:32
23727,JDT,UI,2.0.1,18-09-02 10:37
25969,JDT,UI,2.0.1,11-11-02 9:16
23640,JDT,Core,2.0.1,17-09-02 9:31
25403,JDT,UI,2.0.1,25-10-02 15:01
25286,JDT,Text,2.0.1,23-10-02 19:22
23925,JDT,Core,2.0.1,20-09-02 13:56
23933,JDT,Debug,2.0.1,20-09-02 15:29
24848,JDT,UI,2.0.1,16-10-02 13:20
23828,JDT,UI,2.0.1,19-09-02 9:20
24286,JDT,UI,2.0.1,01-10-02 16:34
24772,JDT,Text,2.0.1,15-10-02 6:05
23591,JDT,Debug,2.0.1,15-09-02 18:22
25414,JDT,UI,2.0.1,25-10-02 18:34
25384,JDT,Text,2.0.1,25-10-02 10:41
24613,JDT,Text,2.0.1,10-10-02 4:50
24433,JDT,Text,2.0.1,06-10-02 13:19
25249,JDT,UI,2.0.1,23-10-02 10:41
25307,JDT,UI,2.0.1,24-10-02 9:16
23893,JDT,Text,2.0.1,20-09-02 6:17
25294,JDT,UI,2.0.1,24-10-02 3:02
24116,JDT,Text,2.0.1,26-09-02 4:43
24220,JDT,Text,2.0.1,30-09-02 11:06
